r,g,b,digit,VAE log-likelihood,WWDC* conditional log-likelihood,WWDC* unconditional log-likelihood,image,projection_x,projection_y
0.3100279,0.72655505,0.583705,1,27.56096649169922,-70.17532348632812,-67.66166687011719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1657.png"" alt=""drawing"" style=""width:56px;""/>",-2.519666,3.0121408
0.4685083,0.6490649,0.256061,2,30.3597412109375,-70.91580200195312,-80.3312759399414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1658.png"" alt=""drawing"" style=""width:56px;""/>",-7.130688,3.0209386
0.5807034,0.35664135,0.83913654,1,40.34989929199219,-73.87830352783203,-72.39611053466797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1659.png"" alt=""drawing"" style=""width:56px;""/>",-1.8481908,4.993402
0.6700548,0.71412325,0.8532262,7,25.294754028320312,-77.49166107177734,-77.65299987792969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1660.png"" alt=""drawing"" style=""width:56px;""/>",-6.754004,-8.109768
0.38687742,0.74337935,0.53653663,3,28.17101287841797,-70.42970275878906,-70.79907989501953,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1661.png"" alt=""drawing"" style=""width:56px;""/>",2.816166,-5.4324636
0.82251954,0.1628099,0.72635263,6,12.696968078613281,-79.30715942382812,-78.08809661865234,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1662.png"" alt=""drawing"" style=""width:56px;""/>",1.9836367,-8.891424
0.40422925,0.16772489,0.8553565,8,-9.232368469238281,-79.11367797851562,-80.06935119628906,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1663.png"" alt=""drawing"" style=""width:56px;""/>",-3.188319,-9.270598
0.64397925,0.8555098,0.3045581,8,-3.6126174926757812,-77.48944091796875,-79.46342468261719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1664.png"" alt=""drawing"" style=""width:56px;""/>",2.0803986,0.47631204
0.10789816,0.7330619,0.38525584,4,1.814727783203125,-71.6784896850586,-71.87173461914062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1665.png"" alt=""drawing"" style=""width:56px;""/>",2.6513786,-0.16196354
0.103549175,0.2933447,0.15704407,9,27.86786651611328,-67.8548812866211,-67.07838439941406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1666.png"" alt=""drawing"" style=""width:56px;""/>",0.13806151,-2.0092611
0.07404359,0.34331307,0.26980412,1,21.318878173828125,-78.29945373535156,-73.31271362304688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1667.png"" alt=""drawing"" style=""width:56px;""/>",-6.8981934,6.974153
0.13069254,0.34526008,0.124672964,9,45.43910217285156,-67.9151840209961,-65.00057983398438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1668.png"" alt=""drawing"" style=""width:56px;""/>",-0.274407,1.4578861
0.31339362,0.21557125,0.76970035,8,12.645050048828125,-74.18821716308594,-75.29991149902344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1669.png"" alt=""drawing"" style=""width:56px;""/>",-3.7725465,-3.5882335
0.9015083,0.11725746,0.8345723,5,-2.5996551513671875,-81.44463348388672,-79.76419830322266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1670.png"" alt=""drawing"" style=""width:56px;""/>",2.279411,-7.6605554
0.4291839,0.25985956,0.6879449,7,23.68866729736328,-80.44408416748047,-79.2490463256836,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1671.png"" alt=""drawing"" style=""width:56px;""/>",7.5095525,6.0080113
0.85754246,0.94687957,0.20777048,5,9.039932250976562,-80.11770629882812,-80.52054595947266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1672.png"" alt=""drawing"" style=""width:56px;""/>",10.796678,0.538919
0.2019761,0.7683063,0.22426392,1,26.798126220703125,-69.15740203857422,-69.77257537841797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1673.png"" alt=""drawing"" style=""width:56px;""/>",-1.0467566,2.990624
0.66758734,0.26771137,0.858426,1,40.178260803222656,-71.99101257324219,-69.5172348022461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1674.png"" alt=""drawing"" style=""width:56px;""/>",-3.5347712,4.3609195
0.34267777,0.8198217,0.18940711,8,33.02653503417969,-74.46177673339844,-77.39712524414062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1675.png"" alt=""drawing"" style=""width:56px;""/>",-0.3313751,-3.8666444
0.58530307,0.8711546,0.85091,6,14.870231628417969,-79.28953552246094,-83.60552978515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1676.png"" alt=""drawing"" style=""width:56px;""/>",-5.6107283,7.8936996
0.2073187,0.056846447,0.449564,5,10.590293884277344,-69.00947570800781,-69.73329162597656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1677.png"" alt=""drawing"" style=""width:56px;""/>",-3.551435,-3.549148
0.4232994,0.06876543,0.8387657,2,-9.275070190429688,-75.72594451904297,-77.53402709960938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1678.png"" alt=""drawing"" style=""width:56px;""/>",4.62764,-3.5773518
0.252401,0.15740359,0.79927784,4,27.561416625976562,-71.9659423828125,-72.80418395996094,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1679.png"" alt=""drawing"" style=""width:56px;""/>",6.567331,7.006243
0.84257835,0.32682472,0.22321415,4,3.8512496948242188,-68.41803741455078,-68.55513000488281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1680.png"" alt=""drawing"" style=""width:56px;""/>",-3.6248436,-3.99212
0.29116252,0.39308703,0.3012943,3,7.2746124267578125,-76.13078308105469,-64.924560546875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1681.png"" alt=""drawing"" style=""width:56px;""/>",7.8490543,1.1282506
0.31643558,0.5786544,0.06860552,2,15.985794067382812,-77.01959228515625,-73.83538055419922,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1682.png"" alt=""drawing"" style=""width:56px;""/>",1.7927216,-4.504056
0.33506796,0.23291634,0.881789,3,14.644844055175781,-73.80741119384766,-73.48197174072266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1683.png"" alt=""drawing"" style=""width:56px;""/>",3.2396064,-2.6001859
0.86907375,0.8535137,0.41599107,5,10.074501037597656,-77.03278350830078,-81.02198028564453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1684.png"" alt=""drawing"" style=""width:56px;""/>",-7.442658,-3.484809
0.6125211,0.116864204,0.5789885,6,9.886993408203125,-69.82510375976562,-69.73103332519531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1685.png"" alt=""drawing"" style=""width:56px;""/>",-3.3335323,1.9726323
0.4443196,0.61036354,0.5910056,8,-8.414886474609375,-82.07176208496094,-83.56671142578125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1686.png"" alt=""drawing"" style=""width:56px;""/>",-8.072209,3.922963
0.8373756,0.67508763,0.36763465,8,36.734901428222656,-72.19725036621094,-70.80689239501953,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1687.png"" alt=""drawing"" style=""width:56px;""/>",-4.180625,-0.710457
0.6953528,0.21822134,0.17760399,6,22.928688049316406,-69.9217758178711,-68.99478149414062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1688.png"" alt=""drawing"" style=""width:56px;""/>",0.27100542,1.5878055
0.25670868,0.17391333,0.9454183,2,-1.5599899291992188,-75.87313079833984,-76.51974487304688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1689.png"" alt=""drawing"" style=""width:56px;""/>",2.7211099,-3.0343804
0.09001164,0.49599782,0.162687,3,9.033790588378906,-75.44013977050781,-76.27220153808594,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1690.png"" alt=""drawing"" style=""width:56px;""/>",-4.2458396,7.3475795
0.808839,0.45104223,0.14264902,1,-2.104248046875,-81.39590454101562,-74.34822082519531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1691.png"" alt=""drawing"" style=""width:56px;""/>",4.8276596,2.0820837
0.63377637,0.38332886,0.87384975,0,28.616477966308594,-73.79954528808594,-71.74871826171875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1692.png"" alt=""drawing"" style=""width:56px;""/>",6.7514277,-3.9849865
0.21761054,0.319119,0.14079298,5,20.587677001953125,-67.12300872802734,-69.32046508789062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1693.png"" alt=""drawing"" style=""width:56px;""/>",-1.3721353,-1.1761394
0.16436182,0.86497945,0.85603607,8,-7.757049560546875,-79.00140380859375,-86.06803131103516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1694.png"" alt=""drawing"" style=""width:56px;""/>",2.422755,-5.3160853
0.9130048,0.4923164,0.42461342,9,-4.4390869140625,-79.04047393798828,-74.18875122070312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1695.png"" alt=""drawing"" style=""width:56px;""/>",-5.413175,-7.5063233
0.57505363,0.7217402,0.57041335,2,-8.735061645507812,-79.758056640625,-91.86534881591797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1696.png"" alt=""drawing"" style=""width:56px;""/>",-5.524892,-2.7795446
0.67900836,0.92263263,0.42388818,9,23.45836639404297,-77.22388458251953,-77.96469116210938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1697.png"" alt=""drawing"" style=""width:56px;""/>",-2.6196508,10.4050045
0.79089594,0.5396124,0.93163514,6,-6.114128112792969,-78.48138427734375,-80.42061614990234,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1698.png"" alt=""drawing"" style=""width:56px;""/>",-10.754641,2.5184605
0.14063469,0.3847495,0.47826198,7,37.423980712890625,-65.850830078125,-67.82300567626953,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1699.png"" alt=""drawing"" style=""width:56px;""/>",1.6526414,0.05023487
0.504143,0.8236826,0.44738647,0,25.26806640625,-70.75140380859375,-73.2564926147461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1700.png"" alt=""drawing"" style=""width:56px;""/>",2.1513765,9.344881
0.7772713,0.9374331,0.5974687,4,15.343315124511719,-73.9119644165039,-76.68952178955078,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1701.png"" alt=""drawing"" style=""width:56px;""/>",-5.392099,5.7118864
0.20511809,0.875449,0.21227133,8,15.002822875976562,-71.88351440429688,-75.00271606445312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1702.png"" alt=""drawing"" style=""width:56px;""/>",-0.192087,1.8487803
0.33257315,0.8092864,0.6959482,7,20.72553253173828,-73.25694274902344,-73.27669525146484,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1703.png"" alt=""drawing"" style=""width:56px;""/>",-4.1121087,-3.2773743
0.4658788,0.3625131,0.3185594,1,39.23265838623047,-66.79801177978516,-66.43601989746094,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1704.png"" alt=""drawing"" style=""width:56px;""/>",-1.962443,1.3869596
0.57493603,0.6127307,0.19131202,7,24.70128631591797,-68.17894744873047,-71.14381408691406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1705.png"" alt=""drawing"" style=""width:56px;""/>",-0.9512242,-1.5996587
0.43742985,0.7720545,0.8879181,4,7.2358551025390625,-80.35568237304688,-83.87891387939453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1706.png"" alt=""drawing"" style=""width:56px;""/>",6.7954054,6.926385
0.53296214,0.7172196,0.14606401,1,56.130157470703125,-69.39175415039062,-69.06217193603516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1707.png"" alt=""drawing"" style=""width:56px;""/>",-2.5263515,3.2988212
0.09015122,0.5839112,0.67894506,0,15.987083435058594,-69.44924926757812,-71.5688705444336,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1708.png"" alt=""drawing"" style=""width:56px;""/>",8.5066595,-5.164743
0.372939,0.31326193,0.5855913,9,11.642974853515625,-82.45033264160156,-74.04550170898438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1709.png"" alt=""drawing"" style=""width:56px;""/>",-7.883265,2.7538714
0.25287506,0.5953878,0.24583778,7,30.551895141601562,-68.5448989868164,-70.05014038085938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1710.png"" alt=""drawing"" style=""width:56px;""/>",-4.036415,-0.9944895
0.2095689,0.76550806,0.12039822,2,18.627723693847656,-70.7075424194336,-69.72779846191406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1711.png"" alt=""drawing"" style=""width:56px;""/>",-1.1318121,-2.6258574
0.3222331,0.67356557,0.52354,0,26.25037384033203,-72.55951690673828,-72.85006713867188,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1712.png"" alt=""drawing"" style=""width:56px;""/>",5.526682,-3.1001177
0.11863676,0.7050239,0.6895938,0,15.820930480957031,-75.59417724609375,-73.9787826538086,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1713.png"" alt=""drawing"" style=""width:56px;""/>",11.967545,-1.005688
0.29157707,0.36708754,0.5471651,9,37.404701232910156,-69.94654083251953,-67.96171569824219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1714.png"" alt=""drawing"" style=""width:56px;""/>",3.8575149,4.6270533
0.40557384,0.21329497,0.7140999,1,48.365570068359375,-70.55865478515625,-67.23082733154297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1715.png"" alt=""drawing"" style=""width:56px;""/>",-3.9928567,4.2401395
0.3132192,0.6822657,0.6761753,7,22.91131591796875,-72.71195220947266,-68.57181549072266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1716.png"" alt=""drawing"" style=""width:56px;""/>",-7.1858788,-7.316578
0.2571862,0.9264161,0.82567704,8,11.216285705566406,-73.82923126220703,-73.81072998046875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1717.png"" alt=""drawing"" style=""width:56px;""/>",2.3263466,-0.89510053
0.61426485,0.49251032,0.71884227,7,-7.536537170410156,-87.24189758300781,-82.14674377441406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1718.png"" alt=""drawing"" style=""width:56px;""/>",0.49082673,7.6856236
0.6110435,0.655511,0.8476182,8,20.729629516601562,-70.54757690429688,-75.17048645019531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1719.png"" alt=""drawing"" style=""width:56px;""/>",2.697632,-5.0201893
0.52493906,0.44285488,0.061436616,4,-1.4727554321289062,-71.87149810791016,-72.28239440917969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1720.png"" alt=""drawing"" style=""width:56px;""/>",7.2304945,-0.5455374
0.6693025,0.5186769,0.05074351,7,16.902267456054688,-73.93038940429688,-68.82453918457031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1721.png"" alt=""drawing"" style=""width:56px;""/>",6.109329,-0.41386288
0.4008244,0.5437703,0.22590007,2,3.1514892578125,-78.06965637207031,-76.76921081542969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1722.png"" alt=""drawing"" style=""width:56px;""/>",-0.32049346,5.8213224
0.45770976,0.6442172,0.85146165,0,23.155075073242188,-67.48822784423828,-68.12236785888672,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1723.png"" alt=""drawing"" style=""width:56px;""/>",3.4213638,1.2661079
0.55973196,0.57593226,0.8878691,4,24.292495727539062,-71.4264907836914,-76.12833404541016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1724.png"" alt=""drawing"" style=""width:56px;""/>",8.017347,-3.1948729
0.6115566,0.90283555,0.9056214,6,4.835548400878906,-81.61076354980469,-82.73574829101562,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1725.png"" alt=""drawing"" style=""width:56px;""/>",-6.0230746,2.895716
0.3854157,0.7062035,0.8439775,0,17.82233428955078,-72.76908874511719,-71.9485092163086,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1726.png"" alt=""drawing"" style=""width:56px;""/>",4.742003,6.803721
0.84796405,0.10218286,0.32624328,3,16.128311157226562,-78.65866088867188,-82.76274871826172,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1727.png"" alt=""drawing"" style=""width:56px;""/>",-3.4893808,-8.045998
0.10212347,0.53067493,0.49971414,1,31.924880981445312,-69.29621124267578,-68.39009094238281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1728.png"" alt=""drawing"" style=""width:56px;""/>",-1.7203801,5.3404946
0.6374593,0.2569948,0.14031862,1,28.939598083496094,-70.0377426147461,-69.31658935546875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1729.png"" alt=""drawing"" style=""width:56px;""/>",-3.2600076,-0.07030192
0.80830497,0.24994473,0.8833944,3,-0.11112213134765625,-80.8189926147461,-80.36921691894531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1730.png"" alt=""drawing"" style=""width:56px;""/>",-2.181328,10.3300295
0.6483149,0.108081415,0.2814068,3,5.363792419433594,-69.06517028808594,-68.9947738647461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1731.png"" alt=""drawing"" style=""width:56px;""/>",-6.220757,-2.655979
0.26586172,0.44187036,0.087237105,9,26.66357421875,-73.71031951904297,-67.7245101928711,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1732.png"" alt=""drawing"" style=""width:56px;""/>",-0.17381778,-2.7612894
0.13503149,0.45045483,0.27153647,6,37.04310607910156,-68.28030395507812,-69.16471862792969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1733.png"" alt=""drawing"" style=""width:56px;""/>",3.3325443,3.9118643
0.7456933,0.21956544,0.8250141,7,21.929458618164062,-81.35124206542969,-78.42166137695312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1734.png"" alt=""drawing"" style=""width:56px;""/>",8.51736,-4.989676
0.7243248,0.32935208,0.15385379,4,4.5306243896484375,-69.60487365722656,-68.70590209960938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1735.png"" alt=""drawing"" style=""width:56px;""/>",-5.5628786,4.4442625
0.5041941,0.24554585,0.19565864,1,24.95941925048828,-71.98694610595703,-69.79743957519531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1736.png"" alt=""drawing"" style=""width:56px;""/>",-1.2191045,6.092712
0.2693425,0.28801757,0.32598493,5,4.0595245361328125,-79.84228515625,-78.1135025024414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1737.png"" alt=""drawing"" style=""width:56px;""/>",7.889188,5.709188
0.6495203,0.8746324,0.76896685,3,15.005180358886719,-72.38947296142578,-80.26675415039062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_1738.png"" alt=""drawing"" style=""width:56px;""/>",2.6033258,-1.7315555
